timestamp,pair,direction,confidence,qualityScore,strategy,entryPrice,expiryPrice,won,session,weekday,utcHour,noTradeReason,callWouldWin,putWouldWin
2026-07-15T08:33:00.000Z,USD/JPY,CALL,64,85,Range Extreme Reversion,162.28956,162.28574,false,London,Wed,8,"",,
2026-07-15T08:34:00.000Z,USD/JPY,CALL,50,80,Range Extreme Reversion,162.2862,162.30025,true,London,Wed,8,"",,
2026-07-15T08:35:00.000Z,USD/JPY,CALL,58,85,Range Extreme Reversion,162.28973,162.30648,true,London,Wed,8,"",,
2026-07-15T08:36:00.000Z,USD/JPY,CALL,53,80,Range Extreme Reversion,162.30233,162.30984,true,London,Wed,8,"",,
2026-07-15T08:37:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.30418,162.31414,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:38:00.000Z,USD/JPY,CALL,53,80,Range Extreme Reversion,162.31085,162.31371,true,London,Wed,8,"",,
2026-07-15T08:39:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.30979,162.3129,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:40:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.31056,162.30658,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:41:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.30704,162.30656,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:42:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.30677,162.31028,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:43:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.30677,162.29674,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:44:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.29874,162.29745,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:45:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.2976,162.30391,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:46:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.29694,162.31278,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:47:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.30588,162.31618,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:48:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.31188,162.32005,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:49:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.31564,162.31975,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:50:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.31588,162.32204,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:51:00.000Z,USD/JPY,PUT,52,80,Range Extreme Reversion,162.31767,162.32048,false,London,Wed,8,"",,
2026-07-15T08:52:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.3172,162.32506,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:53:00.000Z,USD/JPY,CALL,51,80,Trend Corridor Breakout,162.32156,162.3226,true,London,Wed,8,"",,
2026-07-15T08:54:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.32119,162.32491,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:55:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.32124,162.32908,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:56:00.000Z,USD/JPY,CALL,55,85,Trend Corridor Breakout,162.32367,162.33273,true,London,Wed,8,"",,
2026-07-15T08:57:00.000Z,USD/JPY,CALL,60,90,Trend Corridor Breakout,162.32994,162.31643,false,London,Wed,8,"",,
2026-07-15T08:58:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.31877,162.30298,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:59:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.31,162.29739,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:00:00.000Z,USD/JPY,PUT,55,90,Trend Corridor Breakout,162.30012,162.3035,false,London,Wed,9,"",,
2026-07-15T09:01:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.30064,162.29485,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:02:00.000Z,USD/JPY,PUT,51,85,Trend Corridor Breakout,162.29726,162.30776,false,London,Wed,9,"",,
2026-07-15T09:03:00.000Z,USD/JPY,PUT,50,75,Trend Corridor Breakout,162.29877,162.31576,false,London,Wed,9,"",,
2026-07-15T09:04:00.000Z,USD/JPY,PUT,50,75,Trend Corridor Breakout,162.31161,162.30466,true,London,Wed,9,"",,
2026-07-15T09:05:00.000Z,USD/JPY,PUT,51,85,Trend Corridor Breakout,162.30599,162.30133,true,London,Wed,9,"",,
2026-07-15T09:06:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.30169,162.30388,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:07:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.30291,162.29903,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:08:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.29857,162.31056,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:09:00.000Z,USD/JPY,CALL,53,85,Range Extreme Reversion,162.30372,162.31469,true,London,Wed,9,"",,
2026-07-15T09:10:00.000Z,USD/JPY,CALL,56,85,Range Extreme Reversion,162.31008,162.29479,false,London,Wed,9,"",,
2026-07-15T09:11:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.29892,162.28,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:12:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.28159,162.30685,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:13:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.30063,162.29378,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:14:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.29481,162.2961,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:15:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.29486,162.28074,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:16:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.28454,162.29785,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:17:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.29091,162.30416,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:18:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.29953,162.30524,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:19:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.30228,162.29702,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:20:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.29771,162.29837,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:21:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.29427,162.3028,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:22:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.29848,162.30103,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:23:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.29835,162.30143,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:24:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.30013,162.28881,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:25:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.29125,162.29758,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:26:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.29227,162.30175,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:27:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.29744,162.30836,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:28:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.29827,162.32131,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:29:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.31339,162.32468,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:30:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.3208,162.3175,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:31:00.000Z,USD/JPY,PUT,54,85,Range Extreme Reversion,162.31966,162.32436,false,London,Wed,9,"",,
2026-07-15T09:32:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.32069,162.33394,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:33:00.000Z,USD/JPY,PUT,54,80,Range Extreme Reversion,162.32598,162.33515,false,London,Wed,9,"",,
2026-07-15T09:34:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.33267,162.32906,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:35:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.32957,162.32652,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:36:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.32751,162.33513,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:37:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.33286,162.32712,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:38:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.32754,162.32142,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:39:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.32131,162.3323,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:40:00.000Z,USD/JPY,CALL,58,85,Trend Corridor Breakout,162.32719,162.3351,true,London,Wed,9,"",,
2026-07-15T09:41:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.33014,162.31919,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:42:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.32176,162.32461,,London,Wed,9,"Directional confidence too balanced",true,false
2026-07-15T09:43:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.32231,162.31855,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:44:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.31941,162.32367,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:45:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.32148,162.3306,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:46:00.000Z,USD/JPY,CALL,60,85,Trend Corridor Breakout,162.3227,162.33414,true,London,Wed,9,"",,
2026-07-15T09:47:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.33121,162.33508,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:48:00.000Z,USD/JPY,WAIT,0,0,No Setup Detected,162.33132,162.33955,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T07:21:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69859,0.69859,,Asian,Wed,7,"Insufficient indicator alignment",false,false
2026-07-15T07:22:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.6986,0.69843,,Asian,Wed,7,"Insufficient indicator alignment",false,true
2026-07-15T07:23:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69846,0.69846,,Asian,Wed,7,"Insufficient indicator alignment",false,false
2026-07-15T07:24:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69847,0.69825,,Asian,Wed,7,"Insufficient indicator alignment",false,true
2026-07-15T07:25:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69828,0.6981,,Asian,Wed,7,"Insufficient indicator alignment",false,true
2026-07-15T07:26:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.6982,0.69797,,Asian,Wed,7,"Insufficient indicator alignment",false,true
2026-07-15T07:27:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69805,0.69784,,Asian,Wed,7,"Insufficient indicator alignment",false,true
2026-07-15T07:28:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.6979,0.69806,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:29:00.000Z,AUD/USD,PUT,60,95,Trend Corridor Breakout,0.69802,0.69802,false,Asian,Wed,7,"",,
2026-07-15T07:30:00.000Z,AUD/USD,PUT,50,90,Trend Corridor Breakout,0.69803,0.69815,false,Asian,Wed,7,"",,
2026-07-15T07:31:00.000Z,AUD/USD,PUT,55,85,Trend Corridor Breakout,0.69807,0.69823,false,Asian,Wed,7,"",,
2026-07-15T07:32:00.000Z,AUD/USD,PUT,55,85,Trend Corridor Breakout,0.69818,0.69829,false,Asian,Wed,7,"",,
2026-07-15T07:33:00.000Z,AUD/USD,PUT,55,85,Trend Corridor Breakout,0.69823,0.69835,false,Asian,Wed,7,"",,
2026-07-15T07:34:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69833,0.69837,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:35:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69834,0.69829,,Asian,Wed,7,"Insufficient indicator alignment",false,true
2026-07-15T07:36:00.000Z,AUD/USD,PUT,53,90,Trend Corridor Breakout,0.6983,0.6983,false,Asian,Wed,7,"",,
2026-07-15T07:37:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69829,0.69835,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:38:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69833,0.69833,,Asian,Wed,7,"Insufficient indicator alignment",false,false
2026-07-15T07:39:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69833,0.69831,,Asian,Wed,7,"Insufficient indicator alignment",false,true
2026-07-15T07:40:00.000Z,AUD/USD,PUT,53,95,Trend Corridor Breakout,0.69831,0.69838,false,Asian,Wed,7,"",,
2026-07-15T07:41:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69836,0.6984,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:42:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69838,0.6983,,Asian,Wed,7,"Insufficient indicator alignment",false,true
2026-07-15T07:43:00.000Z,AUD/USD,PUT,65,95,Trend Corridor Breakout,0.69837,0.69846,false,Asian,Wed,7,"",,
2026-07-15T07:44:00.000Z,AUD/USD,PUT,51,85,Trend Corridor Breakout,0.69842,0.6985,false,Asian,Wed,7,"",,
2026-07-15T07:45:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69847,0.69849,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:46:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69848,0.69851,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:47:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69849,0.69855,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:48:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.6985,0.69863,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:49:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69856,0.69868,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:50:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69865,0.69865,,Asian,Wed,7,"Insufficient indicator alignment",false,false
2026-07-15T07:51:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69863,0.69871,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:52:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69868,0.69875,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:53:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69868,0.69881,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:54:00.000Z,AUD/USD,CALL,51,85,Trend Corridor Breakout,0.69878,0.69878,false,Asian,Wed,7,"",,
2026-07-15T07:55:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69876,0.6988,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:56:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69879,0.69872,,Asian,Wed,7,"Insufficient indicator alignment",false,true
2026-07-15T07:57:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69876,0.69868,,Asian,Wed,7,"Insufficient indicator alignment",false,true
2026-07-15T07:58:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.6987,0.6987,,Asian,Wed,7,"Insufficient indicator alignment",false,false
2026-07-15T07:59:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.6987,0.69867,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:00:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69868,0.69865,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:01:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69866,0.69872,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:02:00.000Z,AUD/USD,CALL,55,85,Trend Corridor Breakout,0.69863,0.69884,true,London,Wed,8,"",,
2026-07-15T08:03:00.000Z,AUD/USD,CALL,55,85,Trend Corridor Breakout,0.69878,0.6989,true,London,Wed,8,"",,
2026-07-15T08:04:00.000Z,AUD/USD,CALL,53,85,Trend Corridor Breakout,0.69884,0.69895,true,London,Wed,8,"",,
2026-07-15T08:05:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69892,0.69892,,London,Wed,8,"Insufficient indicator alignment",false,false
2026-07-15T08:06:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69891,0.6988,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:07:00.000Z,AUD/USD,CALL,51,80,Trend Corridor Breakout,0.69887,0.69865,false,London,Wed,8,"",,
2026-07-15T08:08:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69873,0.69858,,London,Wed,8,"Directional confidence too balanced",false,true
2026-07-15T08:09:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69861,0.69859,,London,Wed,8,"Directional confidence too balanced",false,true
2026-07-15T08:10:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69859,0.69865,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:11:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69859,0.69869,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:12:00.000Z,AUD/USD,CALL,58,90,Trend Corridor Breakout,0.69866,0.69862,false,London,Wed,8,"",,
2026-07-15T08:13:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69863,0.69863,,London,Wed,8,"Insufficient indicator alignment",false,false
2026-07-15T08:14:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69863,0.6986,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:15:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.6986,0.69864,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:16:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69861,0.69863,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:17:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69862,0.69862,,London,Wed,8,"Insufficient indicator alignment",false,false
2026-07-15T08:18:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69861,0.69866,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:19:00.000Z,AUD/USD,CALL,52,85,Range Extreme Reversion,0.69864,0.69862,false,London,Wed,8,"",,
2026-07-15T08:20:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69862,0.69862,,London,Wed,8,"Insufficient indicator alignment",false,false
2026-07-15T08:21:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69862,0.69864,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:22:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69863,0.69858,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:23:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69859,0.69856,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:24:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69856,0.69869,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:25:00.000Z,AUD/USD,CALL,60,85,Range Extreme Reversion,0.6986,0.69878,true,London,Wed,8,"",,
2026-07-15T08:26:00.000Z,AUD/USD,CALL,53,85,Range Extreme Reversion,0.6987,0.69885,true,London,Wed,8,"",,
2026-07-15T08:27:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69881,0.6987,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:28:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69873,0.69881,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:29:00.000Z,AUD/USD,PUT,58,90,Range Extreme Reversion,0.69875,0.69887,false,London,Wed,8,"",,
2026-07-15T08:30:00.000Z,AUD/USD,PUT,58,90,Range Extreme Reversion,0.69883,0.6989,false,London,Wed,8,"",,
2026-07-15T08:31:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69887,0.69891,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:32:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69889,0.69881,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:33:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69882,0.69895,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:34:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69889,0.69902,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:35:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69898,0.69888,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:36:00.000Z,AUD/USD,CALL,58,85,Trend Corridor Breakout,0.6989,0.69884,false,London,Wed,8,"",,
2026-07-15T08:37:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69887,0.69882,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:38:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69883,0.69884,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:39:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69884,0.69884,,London,Wed,8,"Insufficient indicator alignment",false,false
2026-07-15T08:40:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69883,0.69878,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:41:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69879,0.69879,,London,Wed,8,"Insufficient indicator alignment",false,false
2026-07-15T08:42:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69877,0.6988,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:43:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69878,0.69871,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:44:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69873,0.69872,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:45:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69872,0.69872,,London,Wed,8,"Insufficient indicator alignment",false,false
2026-07-15T08:46:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69871,0.69872,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:47:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69871,0.69862,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:48:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69867,0.69857,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:49:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69859,0.69858,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:50:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69858,0.69858,,London,Wed,8,"Insufficient indicator alignment",false,false
2026-07-15T08:51:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69857,0.69859,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:52:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69858,0.69859,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:53:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69858,0.69853,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:54:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69854,0.6985,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:55:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69851,0.69849,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:56:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.6985,0.69859,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:57:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.6985,0.69871,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:58:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69864,0.69877,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:59:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69873,0.69883,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:00:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69879,0.69886,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:01:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69883,0.69888,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:02:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69886,0.6988,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:03:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69881,0.69875,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:04:00.000Z,AUD/USD,PUT,52,90,Trend Corridor Breakout,0.69876,0.69882,false,London,Wed,9,"",,
2026-07-15T09:05:00.000Z,AUD/USD,CALL,55,85,Trend Corridor Breakout,0.69879,0.69883,true,London,Wed,9,"",,
2026-07-15T09:06:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69881,0.69875,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:07:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69877,0.69881,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:08:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69879,0.69885,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:09:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69882,0.69887,,London,Wed,9,"Insufficient indicator alignment",true,false
